Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,JPM,XOM,JNJ,VFIAX,VTSAX,VBTLX,VIMAX,VSMAX,VGSLX,VTIAX,GLD,SLV,USO,TLT,BND,BTC-USD,ETH-USD
2020-02-10,77.6948013305664,178.7591094970703,6.5446600914001465,106.69550323486328,74.81465148925781,211.40103149414062,51.41866683959961,116.36060333251953,45.72833251953125,127.5867691040039,282.71063232421875,75.56825256347656,9.348718643188477,205.9963836669922,73.18608856201172,108.17869567871094,24.618328094482422,148.1699981689453,16.610000610351562,83.36000061035156,120.43850708007812,70.76356506347656,9856.611328125,223.522705078125
2020-02-11,77.22607421875,174.72357177734375,6.667105197906494,107.54000091552734,74.88407897949219,205.57675170898438,51.62533187866211,116.58023834228516,46.16304397583008,127.69599151611328,283.2033996582031,75.7509536743164,9.332099914550781,207.29629516601562,73.66148376464844,108.96820831298828,24.80141830444336,147.66000366210938,16.479999542236328,84.0,119.83142852783203,70.64747619628906,10208.236328125,235.8511962890625
2020-02-12,79.06000518798828,174.97927856445312,6.78283166885376,108.0,75.30908203125,209.11892700195312,51.15266799926758,116.58023834228516,46.727394104003906,126.93984985351562,285.0369567871094,76.23506927490234,9.31548023223877,208.6053009033203,74.20089721679688,109.62350463867188,24.926265716552734,147.5399932861328,16.329999923706055,86.4800033569336,119.22431945800781,70.56454467773438,10326.0546875,265.4061279296875
2020-02-13,78.49700927734375,174.03199768066406,6.7390313148498535,107.49349975585938,75.0492172241211,211.48043823242188,53.599998474121094,116.47886657714844,46.46809768676758,126.09969329833984,284.6720886230469,76.19853973388672,9.3237886428833,208.7325897216797,74.36546325683594,110.2945785522461,24.80141830444336,148.3800048828125,16.459999084472656,86.72000122070312,119.68169403076172,70.63088989257812,10214.3798828125,268.0992431640625
2020-02-14,78.5163345336914,175.58563232421875,7.212141513824463,106.74349975585938,75.31401824951172,212.51229858398438,53.33533477783203,116.12406921386719,46.25457000732422,126.13331604003906,285.2378234863281,76.33556365966797,9.332099914550781,209.2689208984375,74.3563232421875,111.42357635498047,24.76813316345215,149.0,16.559999465942383,87.5999984741211,120.20565795898438,70.7055435180664,10312.1162109375,284.2174987792969
2020-02-15,,,,,,,,,,,,,,,,,,,,,,,9889.4248046875,264.72857666015625
2020-02-16,,,,,,,,,,,,,,,,,,,,,,,9934.43359375,259.89471435546875
2020-02-17,,,,,,,,,,,,,,,,,,,,,,,9690.142578125,266.3634338378906
2020-02-18,77.07868194580078,177.36656188964844,7.380878925323486,107.78350067138672,75.34923553466797,216.10414123535156,57.22666549682617,114.58655548095703,45.66732406616211,125.30155181884766,284.41680908203125,76.1620101928711,9.348718643188477,208.90530395507812,74.1643295288086,111.25777435302734,24.593355178833008,150.91000366210938,17.010000228881836,87.5999984741211,121.02889251708984,70.8133316040039,10141.99609375,281.944580078125
2020-02-19,78.19499206542969,177.89849853515625,7.832089424133301,108.51100158691406,75.6185073852539,215.7965545654297,61.16133117675781,116.14940643310547,46.01814270019531,125.13349914550781,285.8125305175781,76.53651428222656,9.348718643188477,209.60523986816406,74.46602630615234,109.75772857666016,24.726520538330078,151.7899932861328,17.229999542236328,89.44000244140625,121.02059173583984,70.80502319335938,9633.38671875,259.76397705078125
