Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,JPM,XOM,JNJ,VFIAX,VTSAX,VBTLX,VIMAX,VSMAX,VGSLX,VTIAX,GLD,SLV,USO,TLT,BND,BTC-USD,ETH-USD
2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,-0.1147015255196443,-0.04568822925006133,0.14296656679590547,-0.06221372013363058,-0.06527872747639407,-0.046753523520066786,0.02677646887053875,-0.1227713933208906,-0.1600370777269089,-0.09090078953701053,-0.08237689894139899,-0.08162739140248898,0.017155483069608568,-0.08754332639826268,-0.08667698550872704,-0.07076310444596612,-0.06717445198252192,-0.006361728631845698,-0.07669441053854364,-0.12822881215466697,0.06626494565063346,0.016674962372854374,-0.08031850219040493,0.22029474606412802
2020-03-31,-0.06976139649967195,-0.026541645126101243,-0.02395692387799675,0.035020571318223226,-0.13238753942866144,-0.13337143009639485,-0.2155570713684315,-0.22461471091067764,-0.2618584975194621,-0.024910798260041833,-0.12390303331280428,-0.13764473437448965,-0.005768206207710569,-0.18430404048693838,-0.21869336810428186,-0.19310557475833945,-0.16067734443361037,-0.002224031676743232,-0.15969089406815185,-0.5544973414687977,0.06376655472069315,-0.014285899095260346,-0.25127763815543147,-0.3923380856957722
2020-04-30,0.1553738338790509,0.13632614930250586,0.1088011874833652,0.2689001176660717,0.159000089175374,0.22727810405936988,0.492137319488021,0.07469833640006729,0.22386115356401648,0.14420790573175624,0.12818568558436172,0.1325897186104974,0.017019620324414175,0.14403056236008926,0.14644728888223169,0.08859753590387509,0.08026620159801645,0.07261060302877431,0.07126431708113978,-0.43230401823080955,0.012189448280113035,0.02759526471750684,0.34477896223547644,0.553982393067973
2020-05-31,0.08509417920567763,0.02539131441810749,0.21465737677198327,-0.012784941240091774,0.06446864510845907,0.09955547168433587,0.06793886833783369,0.01618637347276164,-0.0025471339253826386,-0.0017251632067178946,0.04763326164267756,0.05374969361999904,0.005482704859200327,0.07128336038267546,0.07743229127244433,0.017426783709091787,0.048440219127042106,0.02588161543682088,0.19170246015237513,0.3535563820510921,-0.017618772992887166,0.006687042095901985,0.09268347920493625,0.11258875882296215
2020-06-30,0.1473862041082976,0.11055916138685729,0.07059682059568795,0.12956672853391127,-0.010791604714722736,0.008796556203450212,0.2931856328270819,-0.03339849440628839,-0.016494406146343454,-0.0545881857952375,0.019764799383470644,0.02278043184686096,0.007103720548752079,0.019438027113438228,0.025351901753322137,0.024145624272670085,0.042819677729332595,0.02737702630176453,0.021008426451101903,0.08423494497173722,0.0033662023367060367,0.006711464532053624,-0.034146858566219795,-0.020178336529868335
2020-07-31,0.16513168781436582,0.007370749378542429,0.11760697481033011,0.1471136218500213,0.049292986673867834,0.11714442470834996,0.3250108843981532,0.037441333548349,-0.05903415080742358,0.03647871240882972,0.05638084731068993,0.05651704333628316,0.015594320626559854,0.06474182339192436,0.04506501292564047,0.035746359779539105,0.040754482465313435,0.10790463097013703,0.3315696245595634,0.035994306774941975,0.044351523401208626,0.014539131232419455,0.23916341296986676,0.5268747244093426
2020-08-31,0.21656946560146184,0.10275215407849703,0.2599922358190552,0.09046103369298208,0.09515117312795729,0.15583248136170602,0.7414521252787116,0.03673391548141902,-0.03213110701565258,0.059488626551406076,0.07408491369313763,0.07173878594936922,-0.010189494181121028,0.031466634832553186,0.04065682750239352,0.004856119865542574,0.04314738412114316,-0.0032356731296194763,0.15805739443709332,0.05194359287009842,-0.0504651887855847,-0.009417278647574023,0.03155866679660524,0.259076483677003
2020-09-30,-0.10252645486857037,-0.06739714768043104,0.011966554153018727,-0.08757859185260553,-0.10059973103589703,-0.10675312632110079,-0.13908741409927106,-0.03912539177696439,-0.14046035693469017,-0.029528874035963493,-0.03999903217033152,-0.03556580317523961,0.0008599912112285946,-0.01710460086837917,-0.0272283565169531,-0.0263911721294684,-0.019271646821507393,-0.0417140433776253,-0.17499047779993038,-0.07488551386174047,0.007734086704346499,-0.0009855043088061732,-0.07673511599209437,-0.17270828515420789
2020-10-31,-0.06001195611386945,-0.03736977368150818,-0.07364837289440418,-0.03575408533520552,0.1026951820664248,0.004619901288496653,-0.09549891131606025,0.0278354892097068,-0.049810686787937986,-0.07905699873400462,-0.026620074597081045,-0.021461246602341832,-0.006025756947357075,-0.0009166280939901794,0.020086430396346833,-0.03081734221891741,-0.022468240702434916,-0.0051942084141127776,0.01617377039470491,-0.10745849477363567,-0.03385237855687406,-0.005563488682116646,0.27785306210931693,0.07404740740640259
2020-11-30,0.09549319199989603,0.06006083486575453,0.06921144483837138,0.043439868865324804,0.08556965678958339,0.05267769218755691,0.4627358021475634,0.20236642899259305,0.19711665265300704,0.0625431715671434,0.109459302960778,0.12198114808187466,0.011191123741949083,0.1345166600932206,0.16019195122131014,0.09686633704282555,0.12987976035344273,-0.05408625961608993,-0.04274672777815214,0.22653462627146514,0.016639020286220996,0.012135079816420813,0.4241232777902142,0.590423966544446
2020-12-31,0.11457391996531285,0.03900570396418446,-0.025567337952775437,0.028058383014484267,-0.001003123107469972,-0.013755894586225503,0.24325228028976542,0.07796077820974623,0.08103859914765477,0.08778020510449047,0.03844949044700763,0.044615915488891655,0.0015567897788966167,0.04118440165359294,0.07394651207319702,0.027659386497623117,0.05832048486398134,0.07013861264675048,0.16722093042010067,0.06587016640000543,-0.01227655193210897,0.0015260680201707455,0.477731740726012,0.19998759130319121
2021-01-31,-0.0055017007395944395,0.04289197139125944,-0.004998156414713462,-0.01557601223652838,0.04263283528267814,-0.05429056304477364,0.12450585757436827,0.019883768049900885,0.08782140541605221,0.03653595534903786,-0.010127894515591818,-0.003272283682703492,-0.007830886249821423,-0.005226273369050571,0.021990869112166855,0.00016607685225622504,-0.001232349657720122,-0.03223816988295236,0.017094020411502875,0.06573771869073486,-0.03632798165453632,-0.008617837087625424,0.14180671257315614,0.78229891023216
2021-02-28,-0.07971210155095776,0.004117924211642254,0.05579411813213686,-0.03532841376742368,0.10646511783760015,-0.0027482883175065087,-0.14874045049393914,0.1437786648061945,0.23312483522802774,-0.02257027992310634,0.027633778667473186,0.0318756580155628,-0.01501652872843462,0.05249783548102793,0.06140455701688796,0.03372103089618883,0.023133979265623106,-0.06256881416817583,-0.01320527918081249,0.17424675994711047,-0.05732946212519363,-0.015477571029466008,0.36308750593940786,0.07685460400671462
2021-03-31,0.007339499678401529,0.014588275579522136,-0.026369367666153387,0.00037178414851712915,0.020084887046811994,0.14327295858398603,-0.011206569460841198,0.034382056670395844,0.026853117569827445,0.037170067140097185,0.0437947848346949,0.03477770419645454,-0.013689643798950546,0.02370460133279484,0.016073669894800302,0.05131099749997836,0.017198636556766678,-0.011433105943016053,-0.07948090416060338,-0.018881688890440285,-0.052452617726782114,-0.012713514512879942,0.30531110958991947,0.3547286344036904
2021-04-30,0.07621766229309013,0.06960156578432919,0.12445440009993214,0.12066273709568343,0.14107987473490669,0.1037244940795814,0.06214724771921731,0.01632982407488126,0.02525509682661009,-0.00985672403984561,0.0533419858278783,0.051343548730819366,0.009608225964624184,0.04820641288763472,0.0404020406487291,0.07963723878594964,0.027926059231949463,0.035633887903232075,0.0577092256349665,0.06760428721913558,0.024951215520220726,0.008659350748349892,-0.019835020649767054,0.44561190417800023
2021-05-31,-0.05049697759257066,-0.007627511150949506,0.08228118254162542,-0.07047025525869377,0.001423438551644951,0.011228012809577637,-0.11871335524117277,0.06781124575974973,0.03459705150900061,0.046555146157274185,0.006938511004169978,0.004353571749888152,0.002497697255382514,0.00814654242345303,0.0006565736374364306,0.007832011966707242,0.03150299581113014,0.07678377966625938,0.07871717499506481,0.04968795212471222,2.1408672425504705e-05,0.0015388017675954657,-0.3535455959448175,-0.021008788054218575
2021-06-30,0.09910910925044747,0.08498906500972137,0.23162237280857467,0.06735498737093981,0.036039583950612686,0.05773735302491567,0.08713734718910104,-0.052971613818392216,0.0806922051635317,-0.026647090717089483,0.023316202225994287,0.02544243754023623,0.007742526790331272,0.018052138168681786,0.01432809388737466,0.026168569996594337,-0.004988900486246561,-0.07147662098325525,-0.0648648776030799,0.09819469570607176,0.044191499273194434,0.008975483263798267,-0.06139416614323989,-0.1622123668754838
2021-07-31,0.06498262924608289,0.05171655478623394,-0.025171973329140784,-0.032722282722282725,0.10350595520050043,0.02470445716934333,0.01103427987887895,-0.018550383401454207,-0.08734941607253166,0.045283619272078024,0.023723249085269682,0.01714443672789967,0.01220706656938253,0.012825129120486833,-0.014359988537441026,0.04465065816360658,-0.012769527371684575,0.025297363508325565,-0.02436004002124703,0.015637505264519236,0.03716623569481392,0.011683783020149274,0.18793385485283132,0.11503929513799482
2021-08-31,0.042489441437600695,0.06159090658508126,0.14820983461519766,0.043034169499993835,0.07400933053087,0.06477698753402228,0.07060538379906944,0.053827848063363826,-0.03864509537840821,0.011375001039438004,0.030364281514484448,0.028636239433510235,-0.0019237388480578543,0.030196575488792954,0.019738613569943775,0.021504186227877753,0.017246220666206735,-0.0007655451490135023,-0.06305543055591989,-0.05171731029956972,-0.00340157349361081,-0.0018933431419183577,0.1331010952575873,0.3538834398183497
2021-09-30,-0.06803672726199317,-0.06611870755000626,-0.07455888385259257,-0.05351810876292584,-0.07616923557510225,-0.10540872891562747,0.05404233150359361,0.023382389027367,0.07887006605444147,-0.06717477159943963,-0.046612525995939236,-0.044815379922851784,-0.009040992851529706,-0.04152727473507689,-0.031083621394865202,-0.05657525708015998,-0.034183262078291476,-0.03223525924924131,-0.07317068548078631,0.09408826751921917,-0.029070239936913933,-0.010135886097886071,-0.07157155076344934,-0.1258262517678288
2021-10-31,0.05865715552669459,0.17629092296341153,0.2341668668068433,0.02660245759664326,0.1074987760073971,-0.04661327069365828,0.436529595729082,0.04413057170473844,0.09605586854796644,0.00854491022340853,0.07003986724501154,0.06726518286583838,-0.0001733672894995708,0.06605755216575604,0.04912275781259745,0.07061200749997831,0.026470580036997537,0.014797178527087285,0.0765107046686353,0.08732876774467435,0.024650356207104096,0.0007030009991928488,0.4002672858735883,0.4285585776905292
2021-11-30,0.10508181730235155,-0.0012821880434866761,0.27805377808170073,0.039923701306487036,-0.041531003778417785,0.002750617289583479,0.02761218887377903,-0.06510106449572806,-0.059342364117626833,-0.036399002772303235,-0.006980268847750604,-0.01482451220773151,0.003386157667874423,-0.02514378529180139,-0.043276932385696854,-0.021812138489491262,-0.04412605557104188,-0.006900653696985448,-0.0466274639896207,-0.16167981507896723,0.0277149053228698,0.0020408237472762103,-0.07034580264960633,0.08008368503853802
2021-12-31,0.07422872990479124,0.017332813016812443,-0.09981021899688891,-0.04925196878828486,0.020821266797106386,0.03664561246382525,-0.07685451947850863,-0.0030220805480188906,0.022560210119625834,0.09709469459381159,0.044741774742613316,0.03819760651474424,-0.003986814215259926,0.03895814128965047,0.03489381863274277,0.09713940224520479,0.040506559597020875,0.032990977123064535,0.02136755813632285,0.1346274427777494,-0.02013791611818716,-0.003103004208635407,-0.18768354629620299,-0.20486893940488138
2022-01-31,-0.01571218465773072,-0.07534515230239236,-0.1674543733266256,-0.10282991021845667,-0.06591901779292297,-0.06864873762081991,-0.11360931817914044,-0.05594736958698243,0.24137938018761518,0.00713166090474715,-0.0517927144523368,-0.06030955040759933,-0.021625208958735875,-0.07861526198728452,-0.07908104564770968,-0.08169466879920706,-0.028362497926082142,-0.016787612677039987,-0.03300794905933846,0.14937451877692776,-0.03913925603062074,-0.020649198563946425,-0.16894668246945244,-0.27001171567556326
2022-02-28,-0.0540656210002618,-0.03721195901112917,-0.004124661787255568,0.026672518265588474,-0.0018216936987091037,-0.32634243294389054,-0.0707681586632628,-0.045760471049869356,0.043830272053822394,-0.038676609787817395,-0.029948576496396928,-0.02552739003487392,-0.011239329791509323,-0.00990832874172809,0.00861751760828633,-0.036924270297813755,-0.029491603687268997,0.061217257237826006,0.08750008023702471,0.0800256698356292,-0.01633015260327042,-0.011379791185716637,0.1223941500332939,0.08589970747939146
2022-03-31,0.05747287751275665,0.031861724215588305,0.11915711106422622,0.061437285030015776,0.029694908334436443,0.05368910265169102,0.2380088093327557,-0.03864597857890695,0.053175347682389074,0.0769279949951649,0.037023476566625746,0.03248689791970394,-0.028075209957254432,0.026914181796337866,0.014780847364084027,0.063200706297603,-0.003987086292578712,0.0127255799503041,0.011494178244337183,0.0983995118454033,-0.05444386039169902,-0.027521573853382386,0.05430112933630005,0.12415781888640076
2022-04-30,-0.09713047948663156,-0.0998668181845157,-0.32027411734288425,-0.2375250931362105,-0.17946697834547676,-0.0984439782871942,-0.19194510982164714,-0.11792298889277153,0.032207291444040775,0.01822487703886133,-0.08723948603754816,-0.09016244203288548,-0.03834401135468668,-0.08048475137180044,-0.0823517438730843,-0.041856318399033365,-0.06298709239998446,-0.020702963524693363,-0.08041950667526199,0.041014581798130445,-0.09423845701669153,-0.03972675217489274,-0.17180562778839858,-0.16804268000951372
2022-05-31,-0.05449619624435309,-0.018077213426201832,0.006739747739045399,-0.03276431760316645,-0.0030453101623525436,-0.034069889896241934,-0.12919748573786138,0.10782509576378829,0.13763461864943372,0.0012393195223259212,0.0017815590521130797,-0.0026784785152537127,0.005868726976302696,-0.003174777315769206,-0.00032091900241970617,-0.046198970510063275,0.014642201646878794,-0.03261547766106776,-0.05703425431193121,0.10769825251673115,-0.022532959283205867,0.008297194933181817,-0.15703524015723236,-0.2885732119152148
2022-06-30,-0.08142954652332601,-0.05532074873206627,-0.18797102781128716,-0.11645921262241288,-0.04218453945804734,-0.16726917251601248,-0.11188774122303669,-0.14837790061005263,-0.10791670932349073,-0.011251888545243949,-0.08264150688277105,-0.0836062113204189,-0.014968627079879226,-0.09402005084840048,-0.09389300052286431,-0.07484503924581665,-0.08344132184767872,-0.01565965107712486,-0.06048390895717448,-0.05990409118353712,-0.012745951707132774,-0.01662017154407236,-0.37768830820493093,-0.45050535928269975
2022-07-31,0.18863367778112683,0.0930969814424405,0.19816610546563407,0.27059597129750057,0.06751832431163596,-0.013333306629525477,0.32376526434081954,0.033482266354856405,0.13183084794115807,-0.01684400632621441,0.09216583409018608,0.0939307717518203,0.023214767664243352,0.09610508090308212,0.10568687759241757,0.0866329997242894,0.03655441485767397,-0.0258815174913124,0.003218957899984609,-0.028624710218308924,0.024310344615073642,0.023817807323692763,0.17954101668545608,0.5754887850279162
2022-08-31,-0.031208132138737965,-0.06666333329446894,-0.16897004296045548,-0.06061504624052039,-0.06963546892112638,0.024072766843382887,-0.07248867234513756,-0.014129558467891434,-0.00424254871590235,-0.06930989434699342,-0.04080511866696168,-0.03735455420661504,-0.027573523501132735,-0.029699906462525183,-0.02603925242221683,-0.060329315201983924,-0.040502739775650665,-0.02943328245830701,-0.11336902421067896,-0.06329278985588704,-0.04553091524206132,-0.027975108711577046,-0.14085561097213029,-0.07602205155865815
2022-09-30,-0.12097710870685008,-0.10926683904153933,-0.19553421253375092,-0.10862189009783763,-0.11615225026241549,-0.16724960305392222,-0.03758929611475259,-0.08115709879870192,-0.08661983023589725,0.012520137973949907,-0.09214886992295446,-0.0927751300277494,-0.04175123645951051,-0.09875321605972887,-0.095714365844069,-0.12850840699720023,-0.10022423919013357,-0.028881810636775418,0.05548854526703173,-0.10709891623152368,-0.08235104731299248,-0.04183003488361925,-0.030822039575552185,-0.14527160141821982
